iMSMS_ID,Flavobacteriia,Sphingobacteriia,Gammaproteobacteria,Tissierellia,Actinobacteria,Thermoprotei,Methanobacteria,Thermoplasmata,Clostridia,Deinococci,Thermomicrobia,Saprospiria,Bacteroidia,Fusobacteriia,Verrucomicrobiae,Planctomycetia,Spirochaetia,Chlamydiia,Fibrobacteria,Methanomicrobia,Alphaproteobacteria,Betaproteobacteria,Deltaproteobacteria,Anaerolineae,Epsilonproteobacteria,Dehalococcoidia,Mollicutes,Ktedonobacteria,Opitutae,Erysipelotrichia,Synergistia,Deferribacteres,Cytophagia,Coriobacteriia,Negativicutes,Bacilli
71701-0006,0.000274827494942545,2.41925611745198E-06,0.0254955725193795,0.000194508191843139,0.00115833982903601,7.25776835235594E-06,1.93540489396158E-05,1.93540489396159E-06,0.17193895152343,9.67702446980793E-07,0,0,0.76782350655691,2.90310734094238E-05,8.37062616638386E-05,0,2.51602636215006E-05,7.25776835235594E-06,9.96733520390216E-05,1.45155367047119E-06,2.03217513865966E-05,0.00447465611483918,0.0041717652489342,0,4.54820150080973E-05,0,4.83851223490396E-06,0,0,0.00951348275626817,1.79024952691447E-05,0,2.41925611745198E-06,0.00178686256835003,0.0117053287986797,0.00109301991386481
71701-0007,0.000240827120746203,3.76292376165942E-07,0.000251363307278849,0.000962932190608645,0.00801916682847239,7.52584752331884E-07,1.3170233165808E-05,0,0.169996854195735,0,0,0,0.790709567007889,1.12887712849783E-06,6.62274582052058E-05,3.76292376165942E-07,2.25775425699565E-05,1.50516950466377E-06,6.62274582052058E-05,1.12887712849783E-06,3.76292376165942E-06,0.010485387061864,0.00252830847545896,0,0.000222388794314072,0,1.12887712849783E-06,0,0,0.00294599301300316,4.13921613782536E-05,0,1.50516950466377E-06,0.00417383503643263,0.00883082948386233,0.000411287567149375
71701-0008,0.000463560105429397,4.52253761394534E-07,0.000531850423399971,5.74362276971058E-05,0.0643738003968979,0,6.783806420918E-06,0,0.294856337070155,4.52253761394534E-07,0,4.0702838525508E-06,0.580910006928528,9.04507522789067E-07,0.0236967403357894,9.04507522789067E-07,3.75370621957463E-05,1.3567612841836E-06,9.90435737454028E-05,4.52253761394534E-07,2.98487482520392E-05,0.00855121412044784,0.00365828067592038,0,3.16577632976173E-06,0,0.00021346377537822,0,0,0.00569568387100276,0.000400696832595557,4.52253761394534E-07,1.80901504557813E-06,0.00954210211166326,0.00516383344760278,0.00169776062027508
71701-0009,0.000172666605193739,9.04013639757797E-07,0.0242670408077784,0.00011902846256811,0.00274428407242475,1.20535151967706E-06,0.00393306200870625,6.02675759838531E-07,0.270623413832735,0,0,1.20535151967706E-06,0.501443107106933,1.41628803562055E-05,0.0998889871250377,1.50668939959633E-06,8.94973503360219E-05,1.80802727951559E-06,5.18301153461137E-05,1.74775970353174E-05,7.38277805802201E-05,0.00312427113900295,0.00367059671529657,0,2.35043546337027E-05,0,0.0342142042239133,0,4.52006819878898E-06,0.0222275860364848,8.43746063773944E-05,3.01337879919266E-07,1.20535151967706E-06,0.00475390639360633,0.00609576397288682,0.0223541479460509
71701-0010,0.000392133270621178,5.4690832722619E-07,0.0014011791343535,0.000344005337825274,0.000809424324294762,2.73454163613095E-06,0.000266891263686381,0,0.311352723056561,0,0,0,0.603219102414053,6.56289992671428E-06,0.00717270271157149,5.4690832722619E-07,6.23475493037857E-05,2.73454163613095E-06,9.73496822462619E-05,4.92217494503571E-06,0.0107686249630837,0.0167381293547576,0.0106193189897509,0,5.96130076676547E-05,0,7.10980825394047E-06,0,0.00860505562057688,0.00671712807499207,4.04712162147381E-05,0,2.18763330890476E-06,0.0100177198298021,0.00808713343469368,0.00320160134758212
71701-0012,0.000189969457262311,1.55394239069375E-06,0.0128953909291721,5.39994980766078E-05,0.00224311584096643,1.55394239069375E-06,3.1078847813875E-06,0,0.178314112360912,3.88485597673437E-07,0,0,0.752358690306274,5.05031276975469E-06,3.49637037906094E-05,3.88485597673437E-07,3.49637037906094E-05,1.55394239069375E-06,3.1078847813875E-05,1.55394239069375E-06,1.08775967348562E-05,0.0192102243193538,0.00957850089623627,0,5.20570700882406E-05,0,0,0,0,0.00580280937244814,3.41867325952625E-05,0,1.16545679302031E-06,0.00712599131812386,0.0116872007204077,0.000325550930850341
71701-0013,0.000201499072731119,2.29628572912956E-06,0.0142915083066701,6.0277500389651E-05,0.0105319144966527,1.34906786586362E-05,4.01850002597673E-06,0,0.294703588262191,0,2.87035716141195E-07,1.1768464361789E-05,0.495031268235738,1.43517858070598E-06,0.132758324251045,5.7407143228239E-07,8.58236791262174E-05,5.7407143228239E-06,5.97034289573686E-05,3.44442859369434E-06,0.00736103094044095,0.00477857060231862,0.00961139095498792,0,1.34906786586362E-05,0,1.72221429684717E-06,0,3.73146430983554E-06,0.0138555010538516,0.000237378537248768,0,1.14814286456478E-06,0.00395477809699339,0.0070708378314222,0.00534345689168449
71701-0014,0.000159828810110139,2.03603579758139E-06,0.010722273519013,0.00172554033845023,0.0398202791201475,1.11981968866977E-05,0.0171785430331436,7.58423334599069E-05,0.140599470019882,0,0,1.0180178987907E-06,0.529123456048604,1.62882863806511E-05,0.191611328910385,1.0180178987907E-06,7.12612529153488E-05,1.42522505830698E-05,7.53333245105115E-05,8.14414319032557E-06,0.000897891786733394,0.000273337805825302,0.00351419778662548,0,0.000616918846667162,0,5.09008949395348E-07,0,5.09008949395348E-07,0.0159900071363055,0.000118599085209116,5.09008949395348E-07,3.05405369637209E-06,0.0227394658052878,0.00645525149623181,0.0181726375113127
71701-0015,0.000469978217634246,5.3272090160053E-06,0.000547518704422767,0.00320402026707075,0.0508588644758026,5.91912112889478E-07,0.00113765508097358,3.55147267733687E-06,0.505175087602993,0,0,5.91912112889478E-07,0.383692229377782,1.18382422577896E-06,0.00129687943934085,1.18382422577896E-06,4.26176721280424E-05,3.55147267733687E-06,0.000174022161189507,1.77573633866843E-06,4.0841935789374E-05,0.0106532342077848,0.00141940524670897,0,0.000292996495880292,0,0.0021545600909177,0,0.00129806326356663,0.00519402879060517,0.000239132493607349,0,4.73529690311583E-06,0.00916635098020646,0.0211904536414433,0.00172956719386306
71701-0016,0.000218372040527234,8.17872810963422E-07,0.004102858956198,0.000404847041426894,0.00244748438680804,2.33093751124575E-05,2.45361843289026E-06,2.04468202740855E-06,0.114337801099875,0,0,0,0.74634083704375,1.22680921644513E-05,0.00145704041273134,1.22680921644513E-06,2.08557566795672E-05,1.10412829480062E-05,2.98523576001649E-05,1.22680921644513E-06,7.36085529867079E-06,0.0206893195625362,0.0119151800465206,0,1.59485198137867E-05,0,1.63574562192684E-06,0,0,0.00443205276261078,0.000123089858049995,0,2.45361843289026E-06,0.00557503001593216,0.0840985896601248,0.0037250017175329
71701-0017,0.000136697342051865,4.18034685173898E-07,0.000364944280156813,0.000264615955715078,0.00469285737576218,7.94265901830407E-06,0,0,0.582586096333585,0,0,0,0.30856394216741,8.36069370347796E-07,0.0206174706727767,8.36069370347796E-07,5.22543356467373E-05,4.59838153691288E-06,6.01969946650413E-05,0.000128336648348387,3.00984973325207E-05,0.0022469364328097,0.00740130410100387,0,0.000181009018680298,0,1.58853180366081E-05,4.18034685173898E-07,0,0.0193909569064764,4.64018500543027E-05,0,1.29590752403908E-05,0.013216584606458,0.0188424953995283,0.0211329074395961
71701-0018,0.000345069507600364,9.8739768741068E-06,0.0376972846563596,0.000276991035468364,0.0145183837858906,1.55904898012213E-06,3.11809796024425E-06,1.03936598674808E-06,0.20711134208133,0,5.19682993374042E-07,1.03936598674808E-06,0.663175263089515,5.19682993374042E-06,0.0112033259711576,5.19682993374042E-07,0.000111212160582045,5.19682993374042E-06,9.04248408470833E-05,7.27556190723659E-06,5.76848122645186E-05,0.0148249967519813,0.00224035338443549,0,5.97635442380148E-05,0,7.79524490061063E-06,0,0,0.0146763674158763,0.000107574379628427,0,3.63778095361829E-06,0.00748031700662596,0.0013173963882032,0.0246594777185917
71701-0019,0.000268616874462766,0,0.0136309509727381,0.0013317482473365,0.0113311962273376,4.43587499112825E-06,3.942999992114E-06,0.00139286474721427,0.378148485493703,4.9287499901425E-07,0,2.9572499940855E-06,0.514967627970065,2.46437499507125E-06,0.0184320463381359,4.9287499901425E-07,7.4916999850166E-05,4.43587499112825E-06,9.16747498166505E-05,4.9287499901425E-06,0.000135540624728919,0.00357580811784838,0.00329881236840238,0,6.65381248669237E-05,0,2.51366249497267E-05,0,9.857499980285E-07,0.0117269748515461,5.1258999897482E-05,0,2.9572499940855E-06,0.00867164273265672,0.0315316780619366,0.00121838699756323
71701-0022,0.000105714961218753,2.13512975860535E-05,0.109274378755355,0.00017653877760176,0.0214127476620329,0,9.1654350613303E-05,1.04152671151481E-06,0.25458454020241,0,0,0,0.565264667560297,1.14567938266629E-05,0.00134825632805592,6.24916026908884E-06,2.81212212108998E-05,7.29068698060365E-06,4.53064119508941E-05,3.69741982587756E-05,0.00463739768301968,0.0141965298413026,0.00189505785160119,0,2.34343510090832E-05,0,2.08305342302961E-06,0,0,0.00478893981954508,4.00987783933201E-05,0,5.20763355757403E-07,0.000375991142856845,0.0170336486034689,0.00459000821764575
71701-0023,0.000338424010480036,1.48106787956252E-06,0.0119114884213816,0.00083976548771195,0.0277544715290619,0,0.00197130134769772,0,0.30381293520254,0,0,0,0.598533594692445,3.25834933503755E-05,0.0107858768329141,7.40533939781261E-07,0.000112561158846752,3.70266969890631E-06,7.33128600383448E-05,5.92427151825009E-06,0.000204387367379628,0.00199944163740941,0.00458464562118579,0,9.33072764124389E-05,0,4.44320363868757E-06,0,2.22160181934378E-06,0.00574358123694346,6.22048509416259E-05,0,2.22160181934378E-06,0.00772154739009921,0.00806071193451903,0.0153431226983279
71701-0024,0.000350127895908536,2.12628276867532E-06,0.00323832865669251,0.000871067174233989,0.0310097078983608,1.84277839951861E-05,0.00130199381535219,2.12628276867532E-06,0.270283142901086,0,0,7.08760922891773E-06,0.638133605686531,0,0.021002003667129,1.41752184578355E-06,4.32344162963982E-05,1.48839793807272E-05,0.000140334662732571,7.08760922891773E-07,3.54380461445886E-06,0.00380037606854569,0.00219999390465606,5.95359175229089E-05,1.77190230722943E-05,2.83504369156709E-06,1.41752184578355E-06,0,7.08760922891773E-07,0.00511441881958703,8.93038762843634E-05,0,2.12628276867532E-06,0.007563896569101,0.012488367461353,0.00223543195080065
71701-0025,0.000244263821009905,1.00520090950578E-06,0.00262256917290059,0.04997356321608,0.0355720497855906,0.000108561698226625,1.20624109140694E-05,0,0.335167154859242,5.72964518418296E-05,0,5.02600454752891E-06,0.530973255624602,0.000117608506412177,0.00116000184956967,1.00520090950578E-06,0.000139722926421304,7.63952691224395E-05,0.000117608506412177,5.02600454752891E-06,0.000306586277399264,0.00388610671614936,0.00607342389523394,0,0.00335033463138277,0,1.50780136425867E-05,0,2.01040181901157E-06,0.00757619925494509,0.000177920560982524,0,3.01560272851735E-06,0.00733394583575419,0.0101444875787324,0.00477671472197148
71701-0026,0.000554116127454352,0,0.00133599309074511,0.000301897752199268,0.00850816652527152,2.29289432050077E-06,1.52859621366718E-06,0,0.200633603130565,0,0,0,0.675995689358677,7.64298106833589E-07,0.000424185449292642,1.52859621366718E-06,3.05719242733436E-05,1.52859621366718E-06,0.000136809361123212,7.64298106833589E-07,8.86585803926964E-05,0.0103172601441466,0.00015973830432822,0,2.29289432050077E-05,0,0,0,0,0.00296700525072799,2.06360488845069E-05,0,7.64298106833589E-07,0.00859529650945055,0.0879340257874181,0.00196424613456232
71701-0027,0.000151398802176324,6.81976586379836E-07,0.00103796836447011,0.00118186542419626,0.0580280237818875,2.04592975913951E-06,3.40988293189918E-06,0,0.308955170951071,0,0,0,0.550987979480688,2.72790634551935E-05,0.000754266104536099,1.36395317275967E-06,4.09185951827902E-05,2.04592975913951E-06,3.13709229734725E-05,1.36395317275967E-06,0.0338349043800628,0.0157277440350918,0.000589227770632179,2.04592975913951E-06,0.00153785720228653,0,5.59220800831466E-05,0,3.95546420100305E-05,0.00521098309652833,2.11412741777749E-05,0,1.36395317275967E-06,0.00484476166964236,0.0141223711507537,0.00280496969978027
71701-0028,0.000151667059561983,6.24845563738508E-06,0.0116579140950958,0.000101111373041322,0.0218627782337888,2.27216568632185E-06,7.384538480546E-06,0,0.35860625356801,0,0,0,0.562124134091858,5.68041421580462E-07,0.000301629994859225,4.54433137264369E-06,3.29464024516668E-05,4.54433137264369E-06,3.12422781869254E-05,2.84020710790231E-06,0.0031719432981053,9.25907517176152E-05,2.61299053927012E-05,0,7.95257990212646E-06,0,5.68041421580462E-07,0,0,0.00589399779031887,3.40824852948277E-06,0,5.68041421580462E-07,0.0133001218448849,0.0207556655031285,0.0018489748272444
71701-0029,9.41876556209502E-05,0,0.0016897426422938,8.21123151567258E-05,0.00558766254414543,9.66027237137951E-06,0.00165512666629636,0,0.327055766337332,0,0,0,0.433140852406334,9.66027237137951E-06,0.173989555635521,1.61004539522992E-06,6.03767023211219E-05,7.24520427853463E-06,3.62260213926732E-05,1.61004539522992E-06,1.52954312546842E-05,0.0110312260254178,0.00974318970923385,0,3.78360667879031E-05,0,0.000305908625093685,1.61004539522992E-06,2.25406355332189E-05,0.00632828342595119,0.000119143359247014,0,4.83013618568976E-06,0.00541860777764629,0.0231540628288015,0.00039607116722656
71701-0030,0.000188168954606569,1.86305895650068E-06,0.0467416651399934,3.85032184343474E-05,0.00092345622277217,0,3.10509826083446E-06,0,0.174677302663243,0,0,0,0.745629108433136,4.34713756516825E-06,0.00072348789477443,1.24203930433379E-06,1.67675306085061E-05,2.48407860866757E-06,3.4777100521346E-05,2.48407860866757E-06,5.34076900863528E-05,0.00986986533188843,0.00130786738746348,0,1.7388550260673E-05,0,1.24203930433379E-06,0,0,0.00350379287752561,4.34713756516825E-05,0,1.86305895650068E-06,0.00237726322849487,0.0134438334301089,0.000391242380865142
71701-0031,0.00128889123091532,1.07542030113919E-05,0.000766236964561675,0.00218202779101142,0.0161200126039259,0,0.00227505164705996,0,0.365890249056588,0,0,0,0.53552382109738,1.61313045170879E-06,0.0430474615241502,1.61313045170879E-06,0.000136578378244677,2.15084060227839E-06,5.80726962615164E-05,3.76397105398717E-06,4.57053627984157E-05,0.00430436975530962,0.00301332768379202,0,0.000379085656151565,0,5.323330490639E-05,1.07542030113919E-06,5.37710150569596E-07,0.00659447728658553,7.95811022843003E-05,0,4.83939135512637E-06,0.00672030146181882,0.010395550340962,0.00109961725791482
71701-0032,0.000335912060426621,8.16311203952905E-07,0.000384482577061818,0.00447501802006983,0.00580274819329923,8.16311203952905E-06,4.08155601976453E-07,0,0.357948381377329,1.22446680592936E-06,0,1.63262240790581E-06,0.580209106278005,4.69378942272921E-05,0.0148446192438836,0,6.77538299280911E-05,6.53048963162324E-06,9.75491888723722E-05,1.22446680592936E-06,4.89786722371743E-05,0.00276607051459442,0.00267586812655762,1.22446680592936E-05,0.000271831630916318,0,2.85708921383517E-06,0,8.16311203952905E-07,0.01119693262902,0.000180404776073592,0,1.63262240790581E-06,0.00323585761246932,0.012082222129707,0.00329177492994009
71701-0033,0.00025971529477686,2.04500232107763E-06,0.0216381695593224,0.00463397525956192,0.0153886424661092,1.97683557704171E-05,0.00133061484358118,0.00132925150870046,0.289645267080711,0,0,0,0.544605249793625,0.000161555183365133,0.0747598315190754,2.04500232107763E-06,7.56650858798725E-05,2.65850301740092E-05,5.99867347516106E-05,5.45333952287369E-06,0.000286300324950869,0.00413226802345754,0.00574713818966851,6.81667440359211E-07,0.000211316906511356,0,9.54334416502896E-06,0,3.40833720179606E-06,0.00845540293021566,0.000228358592520336,0,4.09000464215527E-06,0.00346696060166695,0.00855969804859062,0.0149510119693986
71701-0034,0.000525854930663291,3.96572345899918E-07,0.00476164415722031,0.000765781199932741,0.0103671942665157,2.10183343326956E-05,9.91430864749795E-06,0,0.188221959955711,1.18971703769975E-06,0,3.96572345899918E-07,0.72199485407724,1.4276604452397E-05,0.000574236756863081,7.93144691799836E-07,3.48983664391928E-05,1.03108809933979E-05,0.000115799125002776,7.93144691799836E-07,2.45874854457949E-05,0.0223290059358949,6.22618583062871E-05,0,8.05041862176833E-05,7.93144691799836E-07,2.37943407539951E-06,0,0,0.00462680955961434,2.81566365588942E-05,0,1.98286172949959E-06,0.00730803519024369,0.0364798969546416,0.00163427463745356
71701-0035,8.66759060141218E-05,2.12888190210124E-06,0.0114956581453607,0.000179738457734547,0.0191964322372329,6.08251972028925E-06,2.12888190210124E-06,0,0.240638469929999,0,0,0,0.598500476413357,3.04125986014462E-07,0.0810848538872319,1.21650394405785E-06,5.35261735385454E-05,5.77839373427479E-06,3.2237354517533E-05,2.4330078881157E-06,0.0106632653216391,0.00760588678423569,0.00513547139984021,6.08251972028925E-07,7.26861106574565E-05,0,3.04125986014462E-07,0,0,0.00448464178976926,2.49383308531859E-05,0,4.25776380420247E-06,0.00180620423093989,0.0143045657521902,0.00460902931804918
71701-0036,0.000300966557117382,0,0.00907444361707774,4.35400404699909E-05,0.000391860364229918,5.72058925883092E-06,5.08496823007193E-06,6.35621028758991E-07,0.129091452835807,0,0,0,0.846321136719223,3.81372617255395E-06,5.11674928150988E-05,9.53431543138487E-07,1.62083362333543E-05,3.81372617255395E-06,0.000125535153179901,6.67402080196941E-06,3.11454304091906E-05,0.00128204761500689,1.62083362333543E-05,0,7.62745234510789E-06,0,4.44934720131294E-06,1.27124205751798E-06,3.17810514379496E-07,0.00348288542708489,2.54248411503596E-06,0,9.53431543138487E-07,0.00168280667363943,0.00704172756710648,0.00100300998338169
71701-0037,0.000383363772612473,9.77968807684879E-07,0.00235983873294361,0.000778463170917164,0.0129091882614404,8.31273486532147E-06,0.000480182684573276,0,0.213316023285437,0,0,0,0.719122957573268,7.82375046147903E-06,0.00596365378926239,4.88984403842439E-07,3.03170330382312E-05,4.40085963458196E-06,0.000282144001017088,0,7.04137541533113E-05,0.0147868883721954,0.0025578774164998,0,3.27619550574434E-05,0,0,0,4.40085963458196E-06,0.0048057387209635,6.01450816726201E-05,0,2.93390642305464E-06,0.00356860817924212,0.0171706873409273,0.00129140781054788
71701-0038,0.00125263907945684,4.88548782939486E-07,0.0100799827639989,2.80915550190204E-05,0.000274075867229051,7.32823174409229E-07,9.77097565878971E-07,0,0.213809222188811,0,0,0,0.755382891559025,1.00152500502595E-05,3.63968843289917E-05,4.88548782939486E-07,1.41679147052451E-05,7.32823174409229E-07,0.000185648537517005,3.4198414805764E-06,7.08395735262254E-06,0.00114466979842721,9.77097565878971E-06,9.77097565878971E-07,4.25037441157353E-05,0,2.44274391469743E-07,0,0,0.00437861846709514,2.51602623213835E-05,0,2.19846952322769E-06,0.00195785924762999,0.0110187292504172,0.00033221317239885
71701-0039,0.000395245092432095,3.51954668238731E-06,0.0461768044275897,3.87150135062604E-05,0.0154719272157746,6.68713869653589E-06,3.51954668238731E-07,0,0.196999938407933,0,0,0,0.721520444166791,3.16759201414858E-06,2.85083281273372E-05,1.05586400471619E-06,2.39329174402337E-05,9.50277604244573E-06,5.84244749276293E-05,1.23184133883556E-05,2.7452464122621E-05,0.00241229729610826,1.23184133883556E-05,0,4.5754106871035E-06,0,3.16759201414858E-06,0,0,0.00322953603575859,8.44691203772954E-06,0,2.81563734590985E-06,0.00420409851211164,0.00744137755057149,0.00190337084583506
71701-0040,0.000251658913351616,0,0.000827407981922854,0.00104470170752687,0.0173459606893974,1.05739039223368E-06,0.00103624258438901,2.6434759805842E-06,0.374672539412905,0,0,0,0.573874315405808,1.05739039223368E-06,0.00105950517301815,2.11478078446736E-06,0.000321975374435155,2.11478078446736E-06,4.86399580427492E-05,1.05739039223368E-06,2.80208453941925E-05,0.00609797039201163,0.000904597480555912,0,5.86851667689692E-05,0,2.11478078446736E-06,0,0,0.00896138357418043,7.40173274563575E-06,5.2869519611684E-07,5.2869519611684E-07,0.00314837989287578,0.008932305338394,0.00136509099637368
71701-0041,0.000589139041173097,6.22768542466276E-07,0.00183716720027551,0.000205513619013871,0.00232479496902661,1.86830562739883E-05,0.00116955932275167,0,0.247215446154498,0,0,5.60491688219648E-06,0.726853717274292,0,3.73661125479765E-05,1.24553708493255E-06,6.85045396712903E-05,2.30424360712522E-05,0.000131404162460384,4.9821483397302E-06,1.1209833764393E-05,0.00616914518167093,0.000481400083326431,0,3.54978069205777E-05,0,6.22768542466276E-06,0,0,0.00765257984982559,0.000424105377419534,0,1.86830562739883E-06,0.00210122106228121,0.00134767112589702,0.00128228042893806
71701-0042,0.000261108802121449,5.5894850607038E-06,0.0225192368117098,0.00243422074393651,0.0547018947955107,2.315643810863E-05,3.99248932907415E-07,0,0.329278161921793,0,0,0,0.51197367512236,2.39549359744449E-06,0.021358620163748,1.59699573162966E-06,7.34618036549643E-05,2.27571891757226E-05,5.50963527412232E-05,2.7947425303519E-06,4.07233911565563E-05,0.0137477377557339,0.000423603117814767,0,6.10850867348344E-05,0,1.59699573162966E-06,0,3.99248932907415E-07,0.00688784259051872,0.000956999692179073,0,3.59324039616673E-06,0.0112795808525003,0.0222417588033392,0.00164091311424947
71701-0043,0.000360034875667474,2.40987199241951E-06,0.000369674363637152,0.000806825143062051,0.00183150271423883,0.000219298351310175,4.81974398483901E-07,0,0.241490862488366,0,0,2.89184639090341E-06,0.669954053380593,2.55446431196468E-05,0.0479786234714784,5.78369278180682E-06,8.771934052407E-05,0.000125795318004298,5.59090302241326E-05,4.81974398483901E-07,0.00960333988979173,0.00467466969089536,0.00228407667441521,0,0.000167245116273914,0,1.4459231954517E-06,0,4.81974398483901E-07,0.00658232436009464,8.67553917271022E-06,0,1.4459231954517E-06,0.00157557430864387,0.00797185655092373,0.00381097156881221
71701-0044,0.000202972984067761,3.80099221100676E-06,0.0306785683334778,0.000488807598335469,0.0103531425843402,6.84178597981217E-06,0.001687640541687,3.80099221100676E-06,0.424697022910861,0,0,0,0.494691534278108,2.43263501504433E-05,8.51422255265514E-05,1.5203968844027E-06,8.97034161797596E-05,7.60198442201352E-06,4.48517080898798E-05,3.04079376880541E-06,0.000122391949194418,0.00623742821826209,0.00702423360594049,0,0.000104147186581585,0,4.56119065320811E-06,0,0.000138356116480646,0.0141305686436387,0.000148998894671465,0,3.80099221100676E-06,0.00766432069427403,0.000903115749335206,0.000447756882456596
71701-0045,0.000158082811649641,1.87449974288112E-06,0.00384272447290629,0.000151834479173371,0.0104397139013526,9.99733196203263E-06,0.00443756572464723,0,0.238740036252825,0,0,0,0.447001956352898,5.62349922864336E-06,0.220338072276961,1.24966649525408E-06,0.00011809348380151,5.62349922864336E-06,8.62269881725315E-05,8.12283221915151E-06,0.00133464381693136,0.000930376705716662,0.00967554283950471,0,3.49906618671142E-05,0,2.24939969145734E-05,0,0.00348969368799702,0.0271696241065666,6.06088250198228E-05,1.24966649525408E-06,6.87316572389743E-06,0.00836026885324979,0.0194173180032579,0.00414951759749117
71701-0046,0.000374814806070229,5.90259537118471E-07,0.00270102764185412,0.00066404197925828,0.00608734660630279,4.1318167598293E-06,9.85733426987847E-05,0,0.309373911708978,0,0,1.18051907423694E-06,0.642168141331744,2.95129768559236E-06,0.000914312022996512,1.18051907423694E-06,4.24986866725299E-05,2.95129768559236E-06,5.37136178777809E-05,1.18051907423694E-06,4.89915415808331E-05,0.00872698725629659,0.00346482348288542,0,6.31577704716764E-05,0,0,0,0,0.00535660529935012,5.78454346376102E-05,0,1.18051907423694E-06,0.00359881239781132,0.00944651363204401,0.00674253469250429
71701-0047,0.000427530882788091,2.1060634620103E-06,0.00728171441990062,0.000508614326075488,0.0103081276148094,1.05303173100515E-06,0,0,0.390535772014418,0,0,2.1060634620103E-06,0.553186000153743,2.1060634620103E-06,5.47576500122678E-05,6.3181903860309E-06,7.58182846323708E-05,3.15909519301545E-06,0.000115833490410567,9.47728557904635E-06,5.26515865502575E-05,0.00479866559819047,3.15909519301545E-06,0,0.000150583537533736,0,4.31743009712112E-05,0,0,0.0124468350604809,4.42273327022163E-05,0,8.4242538480412E-06,0.009405679421338,0.00669728180919276,0.00382882337393473
71701-0048,0.000122368937115963,1.56883252712773E-06,0.00178690024839848,0.00780285004575762,0.0730045757615375,1.15047718656033E-05,0.000105634723493267,0,0.3627836318473,1.04588835141849E-06,0,1.04588835141849E-06,0.486792521898287,0.000219636553797882,0.00639717610145117,2.61472087854622E-06,0.0007807556543339,9.41299516276638E-06,3.39913714211008E-05,1.04588835141849E-05,0.000596679304484246,0.00287567002222513,0.00161903516799582,0,0.000173617466335469,0,1.04588835141849E-06,0,0,0.00866884560073212,5.12485292195058E-05,5.22944175709243E-07,1.56883252712773E-06,0.031009020787031,0.0125966793044842,0.00253837102889267
71701-0049,0.000518886649731988,2.6031102829364E-06,0.00211979947373787,0.000101955152748342,0.00272632416966205,0,0.00168247694620456,0,0.344165453689583,0,0,8.67703427645465E-07,0.592124289838976,8.24318256263192E-06,0.0157752821663084,2.16925856911366E-06,5.85699813660689E-05,4.33851713822733E-06,0.000318013306232063,2.16925856911366E-06,0.000375281732456664,0.00249377965105307,0.00528778468807146,0,0.000180916164664079,8.67703427645465E-07,3.0803471681414E-05,0,0,0.00829914943371505,0.000174408388956738,0,1.1280144559391E-05,0.00909613503200741,0.00654291769616063,0.00789523348814609
71701-0050,0.000597705810253419,1.31653262170357E-05,0.0124188522205297,0.000498965863625652,0.0070118527431932,0,0,0,0.260635279651277,0,0,2.76471850557749E-05,0.614922107347437,0,0.074057593036069,2.63306524340713E-06,9.21572835192497E-05,2.63306524340713E-06,7.24092941936962E-05,3.15967829208856E-05,0.000119804468575025,0.00152586130855443,0.00228286756603398,0,0.000287004111531378,0,2.36975871906642E-05,0,0,0.00812563934115441,3.15967829208856E-05,0,2.63306524340713E-06,0.00510288044172303,0.0069394434489995,0.00517397320329502
71701-0051,9.32072618813368E-05,2.58909060781491E-06,0.0502395771842431,0.000292567238683085,0.00531626604804662,9.40702920839418E-05,0,0,0.245816029577771,0,0,0,0.543272334358613,1.38084832416795E-05,0.104910814458863,1.03563624312596E-05,7.85357484370523E-05,8.8029080665707E-05,1.98496946599143E-05,3.45212081041988E-06,6.90424162083976E-06,0.00581509750515229,0.00724254946026091,1.72606040520994E-06,7.76727182344473E-06,0,0,0,0,0.0245773741097843,1.81236342547044E-05,0,2.58909060781491E-06,0.00561918964916096,0.00447049644949375,0.00198669552639664
71701-0053,0.000118915906634691,4.66336888763496E-06,0.0113657958213883,0.000971146570849981,0.0446284402546666,2.33168444381748E-06,6.99505333145244E-06,0,0.379446667964638,0,0,0,0.435939884511669,1.16584222190874E-06,0.0641539657871942,5.8292111095437E-06,3.73069511010797E-05,4.66336888763496E-06,3.84727933229884E-05,1.28242644409961E-05,0.0105252235793921,0.00308598436139244,0.00181055297062427,0,0.000130574328853779,0,0,0,0,0.0146861144693844,2.56485288819923E-05,0,1.16584222190874E-06,0.019647938965828,0.00991548809733384,0.00343223950129933
71701-0054,0.000783534519890305,2.16445999969698E-06,0.00905826509873184,0.000640680159910305,0.0118157871383458,5.84404199918183E-05,0.00446095205937547,0,0.307158518556998,0,0,0,0.599732905636037,2.16445999969698E-06,0.0126902289782234,6.49337999909093E-06,0.000196965859972425,3.24668999954546E-05,0.000212117079970304,8.6578399987879E-06,4.54536599936365E-05,0.000790027899889396,0.00148698401979182,0,6.70982599906062E-05,0,2.16445999969698E-06,0,0,0.0103461187985515,0.000264064119963031,0,6.49337999909093E-06,0.0127313537182176,0.000640680159910305,0.0267592189762537
